gameId,visitingTeam,inning,battingTeam,outs,balls,strikes,visScore,homeScore,resBatter,resBatterHand,resPitcher,resPitcherHand,firstRunner,secondRunner,thirdRunner,eventText,leadoffFlag,pinchhitFlag,defensivePosition,lineupPosition,eventType,batterEventFlag,abFlag,hitValue,SHFlag,SFFlag,outsOnPlay,rbiOnPlay,wildPitchFlag,passedBallFlag,numErrors,batterDest,runnerOn1stDest,runnerOn2ndDest,runnerOn3rdDest,sbForRunnerOn1stFlag,sbForRunneron2ndFlag,sbForRunnerOn3rdFlag
CIN202007250,DET,4,1,0,1,2,1,3,akiys001,L,novai001,R,,,,63/G,T,F,7,6,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,4,1,1,0,2,1,3,senzn001,R,novai001,R,,,,63/G,F,F,8,7,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,4,1,2,3,2,1,3,galvf001,L,novai001,R,,,,W,F,F,6,8,14,T,F,0,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,4,1,2,0,2,1,3,casac001,R,novai001,R,galvf001,,,8/F,F,F,2,9,2,T,T,0,F,F,1,0,F,F,0,0,1,0,0,F,F,F
CIN202007250,DET,5,0,0,3,2,1,3,jonej006,R,castl003,R,,,,K,T,F,8,9,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,5,0,1,0,1,1,3,goodn002,L,castl003,R,,,,S8/F,F,F,6,1,20,T,T,1,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,5,0,1,1,0,1,3,schoj001,R,castl003,R,goodn002,,,S8/L.1-2,F,F,4,2,20,T,T,1,F,F,0,0,F,F,0,1,2,0,0,F,F,F
CIN202007250,DET,5,0,1,1,2,1,3,cabrm001,R,castl003,R,schoj001,goodn002,,K,F,F,10,3,3,T,T,0,F,F,1,0,F,F,0,0,1,2,0,F,F,F
CIN202007250,DET,5,0,2,0,1,1,3,cronc002,R,castl003,R,schoj001,goodn002,,63/G-,F,F,3,4,2,T,T,0,F,F,1,0,F,F,0,0,1,2,0,F,F,F
CIN202007250,DET,5,1,0,3,0,1,3,winkj002,L,novai001,R,,,,W,T,F,10,1,14,T,F,0,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,5,1,0,2,0,1,3,vottj001,L,novai001,R,winkj002,,,3/L/DP.1X1(3),F,F,3,2,2,T,T,0,F,F,2,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,5,1,2,1,0,1,3,suare001,R,novai001,R,,,,63/G,F,F,5,3,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,6,0,0,1,2,1,3,stewc002,L,castl003,R,,,,K,T,F,7,5,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,6,0,1,1,2,1,3,candj002,L,castl003,R,,,,K,F,F,5,6,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,6,0,2,2,2,1,3,maybc001,R,castl003,R,,,,K,F,F,9,7,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,6,1,0,1,2,1,3,mousm001,L,alext001,L,,,,K,T,F,4,4,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,6,1,1,1,2,1,3,castn001,R,alext001,L,,,,S7/G,F,F,9,5,20,T,T,1,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,6,1,1,0,1,1,3,akiys001,L,alext001,L,castn001,,,CS2(26),F,F,7,6,6,F,F,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,6,1,2,3,2,1,3,akiys001,L,alext001,L,,,,53/G,F,F,7,6,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,7,0,0,1,0,1,3,romia002,R,stepr002,R,,,,HR/F78,T,F,2,8,23,T,T,4,F,F,0,1,F,F,0,4,0,0,0,F,F,F
CIN202007250,DET,7,0,0,0,1,2,3,jonej006,R,stepr002,R,,,,S8/F,F,F,8,9,20,T,T,1,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,7,0,0,0,2,2,3,goodn002,L,stepr002,R,jonej006,,,K,F,F,6,1,3,T,T,0,F,F,1,0,F,F,0,0,1,0,0,F,F,F
CIN202007250,DET,7,0,1,0,1,2,3,schoj001,R,lorem002,R,jonej006,,,63/G.1-2,F,F,4,2,2,T,T,0,F,F,1,0,F,F,0,0,2,0,0,F,F,F
CIN202007250,DET,7,0,2,3,2,2,3,cabrm001,R,lorem002,R,,jonej006,,HR/L7.2-H,F,F,10,3,23,T,T,4,F,F,0,2,F,F,0,4,0,4,0,F,F,F
CIN202007250,DET,7,0,2,0,2,4,3,cronc002,R,lorem002,R,,,,K,F,F,3,4,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,7,1,0,1,0,4,3,senzn001,R,alext001,L,,,,8/F+,T,F,8,7,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,7,1,1,1,1,4,3,galvf001,R,alext001,L,,,,63/G,F,F,6,8,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,7,1,2,0,0,4,3,casac001,R,alext001,L,,,,HR/F8,F,F,2,9,23,T,T,4,F,F,0,1,F,F,0,4,0,0,0,F,F,F
CIN202007250,DET,7,1,2,3,2,4,4,ervip001,R,garcb001,R,,,,W,F,T,10,1,14,T,F,0,F,F,0,0,F,F,0,1,0,0,0,F,F,F
CIN202007250,DET,7,1,2,3,1,4,4,vottj001,L,garcb001,R,ervip001,,,S9/G.1-2,F,F,3,2,20,T,T,1,F,F,0,0,F,F,0,1,2,0,0,F,F,F
CIN202007250,DET,7,1,2,1,0,4,4,suare001,R,garcb001,R,vottj001,ervip001,,9/F,F,F,5,3,2,T,T,0,F,F,1,0,F,F,0,0,1,2,0,F,F,F
CIN202007250,DET,8,0,0,0,2,4,4,stewc002,L,garra001,L,,,,K,T,F,7,5,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,8,0,1,1,2,4,4,candj002,R,garra001,L,,,,K,F,F,5,6,3,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
CIN202007250,DET,8,0,2,1,1,4,4,reyev001,R,garra001,L,,,,63/G,F,T,11,7,2,T,T,0,F,F,1,0,F,F,0,0,0,0,0,F,F,F
